id,time,Head_x,Head_y,Head_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristLeft_x,WristLeft_y,WristLeft_z,WristRight_x,WristRight_y,WristRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,Spine_x,Spine_y,Spine_z,HipCenter_x,HipCenter_y,HipCenter_z,HipLeft_x,HipLeft_y,HipLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootLeft_x,FootLeft_y,FootLeft_z,FootRight_x,FootRight_y,FootRight_z
1,2716591517,0.100480869,0.636170983,2.484818459,0.0688411,0.432243586,2.519006014,-0.125436008,0.364720821,2.535163879,0.262211561,0.331589282,2.490197659,-0.37580812,0.39649868,2.471164465,0.452242851,0.382750541,2.334777594,-0.425432146,0.581936479,2.313761711,0.432538271,0.600784898,2.228200197,-0.427757889,0.655795157,2.268960238,0.424383461,0.702672839,2.222632885,0.067185804,0.104170069,2.516839504,0.061644189,0.047201678,2.468906879,-0.024694124,-0.03509479,2.454800606,0.144922554,-0.043784972,2.456956863,-0.051157121,-0.523555338,2.419611216,0.196912974,-0.540800095,2.398875713,-0.032003861,-0.89070189,2.404096127,0.242123097,-0.913437843,2.381976366,-0.04211003,-0.927421391,2.306104183,0.232016921,-0.950157344,2.283984423
2,2716591521,0.09911868,0.634036243,2.488662958,0.06884715,0.432526886,2.524726868,-0.123902187,0.363585651,2.543479919,0.264824688,0.328624398,2.4949646,-0.374227405,0.392599344,2.481858969,0.456601977,0.378629506,2.335494757,-0.424075305,0.582685947,2.321798563,0.431299031,0.599072635,2.232630491,-0.42636019,0.653544903,2.27967906,0.422752082,0.700139523,2.227493286,0.068129659,0.102886349,2.519809484,0.062284425,0.046240047,2.470877886,-0.023895083,-0.036055662,2.456784964,0.145444721,-0.044603109,2.457532406,-0.05022021,-0.524993956,2.418986559,0.197112024,-0.53977716,2.405527115,-0.031698141,-0.890639901,2.403655529,0.239566639,-0.91303885,2.387046337,-0.04249569,-0.927132249,2.305580616,0.228769094,-0.949531198,2.288971424
3,2716591524,0.10337165,0.636032701,2.501787424,0.071530066,0.432946265,2.531517506,-0.121477574,0.363508284,2.55126524,0.267738819,0.326971233,2.500198364,-0.374458432,0.386993676,2.491619349,0.460377008,0.377127051,2.338040113,-0.423250973,0.58131963,2.337416887,0.429819107,0.598229885,2.237184286,-0.425200194,0.648815453,2.298545837,0.421481431,0.698009491,2.232371569,0.070244923,0.101465583,2.523401499,0.064004764,0.045136701,2.473418236,-0.022100486,-0.036990613,2.45919466,0.14665693,-0.045666851,2.458427429,-0.048516396,-0.525839567,2.418498993,0.196947306,-0.541053295,2.410853624,-0.030947711,-0.891080201,2.402701378,0.238666728,-0.912657738,2.389723539,-0.042204015,-0.927321672,2.304498196,0.227410421,-0.948899209,2.291520357
4,2716591527,0.107188895,0.635585487,2.507325888,0.072974376,0.433018088,2.534074783,-0.11923942,0.362015814,2.556724072,0.270278513,0.326383352,2.50555253,-0.374812365,0.383917987,2.500595093,0.456849754,0.375669569,2.358226299,-0.422512472,0.580281794,2.344311237,0.428895056,0.597518981,2.241859436,-0.425162435,0.645735204,2.30535984,0.419873595,0.696965158,2.237602949,0.071797349,0.10072805,2.525943995,0.0654829,0.044343024,2.475343466,-0.020558294,-0.037660163,2.461262465,0.147949815,-0.046523843,2.459368467,-0.046960816,-0.527462661,2.417974234,0.197540864,-0.542290092,2.413254976,-0.030648241,-0.891434789,2.402373552,0.238286167,-0.912673533,2.39133215,-0.041955799,-0.927656054,2.304134369,0.226978615,-0.948894799,2.293092966
5,2716591531,0.110139512,0.636149168,2.511476278,0.076380603,0.43221435,2.541606188,-0.117905587,0.361342967,2.560451746,0.272916973,0.327786922,2.511717081,-0.374606848,0.382151067,2.506987572,0.46410799,0.374644041,2.357161522,-0.42175889,0.578516006,2.350915194,0.428945124,0.595985234,2.247711897,-0.424825072,0.640769839,2.313568115,0.418228924,0.694755197,2.241386652,0.073527411,0.099568427,2.529320955,0.067225061,0.043851644,2.477663755,-0.019308403,-0.038032182,2.462815762,0.14951624,-0.047026508,2.460476398,-0.045974202,-0.527972698,2.418172359,0.19913213,-0.544173896,2.41459012,-0.030058324,-0.891610503,2.402110338,0.238443702,-0.912666798,2.392234087,-0.040751133,-0.927502692,2.303636551,0.227750897,-0.948558986,2.2937603
6,2716591534,0.110584646,0.63432622,2.5173316,0.078551792,0.431719244,2.54632616,-0.116792127,0.359805912,2.563165426,0.275068283,0.327906966,2.515207767,-0.377974868,0.368332148,2.527324438,0.466992378,0.375342846,2.357233286,-0.421492279,0.57381618,2.359859943,0.429312766,0.596574783,2.253352642,-0.425145209,0.637366652,2.321517229,0.417428076,0.696732759,2.248581409,0.075100191,0.098772824,2.532032013,0.068724364,0.043424934,2.479586363,-0.018109126,-0.03849718,2.463977098,0.150909245,-0.04748163,2.461648703,-0.044969387,-0.528386295,2.418375254,0.199829265,-0.544260383,2.414837837,-0.0298959,-0.891825318,2.401861668,0.23916389,-0.912131488,2.39244771,-0.040415406,-0.92757231,2.303236246,0.228644386,-0.94787848,2.293822289
7,2716591538,0.112879366,0.634699225,2.521173239,0.079573244,0.43118006,2.54875946,-0.113340676,0.358669996,2.566107273,0.277078301,0.327129662,2.517791986,-0.378050447,0.371203542,2.525811195,0.470375299,0.378927231,2.35769701,-0.421174645,0.574103713,2.365052462,0.431408405,0.596538067,2.260344267,-0.426031351,0.63678813,2.327996492,0.418168962,0.700334311,2.255151987,0.076580055,0.097819574,2.534380198,0.070182629,0.042495474,2.481470823,-0.016374577,-0.03931468,2.465504408,0.152185559,-0.048142638,2.463128328,-0.043991704,-0.52885133,2.418781519,0.20090504,-0.543863773,2.414658785,-0.029628875,-0.892119467,2.401878595,0.239148945,-0.912023425,2.392445803,-0.040290311,-0.927873909,2.303168297,0.228487507,-0.947777867,2.293735504
8,2716591541,0.115453534,0.635224521,2.525267839,0.080592714,0.431273043,2.551097393,-0.111947894,0.357114226,2.568969488,0.278571576,0.326860309,2.520204067,-0.377140254,0.373033583,2.525714874,0.471435994,0.379223883,2.358148336,-0.421561956,0.573544979,2.366924047,0.432016641,0.596188247,2.26512146,-0.426180601,0.636466146,2.330556393,0.418735802,0.700675905,2.260264397,0.077754617,0.097307637,2.536299944,0.071271405,0.042014636,2.482965469,-0.015415126,-0.039719295,2.466525078,0.153451294,-0.04869378,2.464514256,-0.041905813,-0.528837562,2.419654846,0.201587871,-0.543625236,2.414503098,-0.029617794,-0.892104983,2.401786327,0.239158377,-0.911968648,2.392427921,-0.040445574,-0.92784667,2.30299902,0.228330597,-0.947710335,2.293640614
9,2716591544,0.116979644,0.63410449,2.532198906,0.083898395,0.432217538,2.556434631,-0.110069588,0.357375294,2.57309413,0.279498041,0.326933891,2.523309469,-0.376810819,0.373762101,2.525461912,0.47535798,0.382126719,2.359925985,-0.421595335,0.573698044,2.367439985,0.433004677,0.597616136,2.269211054,-0.425878316,0.635539711,2.332527876,0.419748217,0.700731158,2.263749361,0.079071008,0.09660098,2.538766623,0.072196528,0.041594505,2.484784126,-0.014636156,-0.039914414,2.467995405,0.153944507,-0.048926786,2.465567589,-0.041035026,-0.52877152,2.419979095,0.202146202,-0.543258607,2.414385557,-0.029267875,-0.89227128,2.401537657,0.239030167,-0.91187048,2.392372131,-0.040305212,-0.927843332,2.302641153,0.227992833,-0.947442532,2.293475628
10,2716591548,0.117160738,0.634571314,2.533884287,0.083721697,0.431300879,2.558376074,-0.110480219,0.356821597,2.575725317,0.279762536,0.327780813,2.525882006,-0.376799613,0.374188811,2.525339127,0.475634217,0.381729752,2.360558271,-0.421128184,0.573253572,2.368642569,0.434563726,0.59781462,2.272440434,-0.425096333,0.634514928,2.334610701,0.423568189,0.701190412,2.267094612,0.079962946,0.09619122,2.541009665,0.073226511,0.041295335,2.486763716,-0.013447769,-0.040550284,2.469854832,0.155331165,-0.04907519,2.467291832,-0.040188149,-0.528875232,2.420310974,0.202875674,-0.540956855,2.414243937,-0.028885951,-0.892484725,2.401324987,0.23940286,-0.910838008,2.392578125,-0.039999343,-0.928076386,2.302386045,0.22828947,-0.94642967,2.293639183
11,2716591551,0.115778372,0.63423562,2.534534454,0.083640881,0.430883527,2.560235262,-0.109072752,0.355788589,2.577501535,0.281456172,0.328379035,2.529567003,-0.378553391,0.36647886,2.534468412,0.47802633,0.380767554,2.362439156,-0.420758665,0.573024929,2.369931459,0.435069591,0.598775625,2.27390027,-0.424517542,0.633946836,2.336040497,0.424604177,0.700963736,2.2704916,0.080674462,0.095391288,2.54318881,0.074297026,0.040384047,2.488684416,-0.012039984,-0.041550308,2.471836329,0.156590775,-0.049810164,2.468958378,-0.039166585,-0.528200626,2.420870781,0.203171238,-0.540772319,2.414178133,-0.028052043,-0.893021464,2.401461124,0.239285618,-0.910303831,2.392497301,-0.038794953,-0.928640902,2.302453995,0.228542715,-0.945923269,2.293490171
