id,time,Head_x,Head_y,Head_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristLeft_x,WristLeft_y,WristLeft_z,WristRight_x,WristRight_y,WristRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,Spine_x,Spine_y,Spine_z,HipCenter_x,HipCenter_y,HipCenter_z,HipLeft_x,HipLeft_y,HipLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootLeft_x,FootLeft_y,FootLeft_z,FootRight_x,FootRight_y,FootRight_z
1,313483971,0.095115833,0.710025012,2.473457336,0.077727556,0.513406157,2.547527552,-0.092936985,0.431701511,2.601131201,0.252414435,0.400374353,2.551439524,-0.130763277,0.175826401,2.620607615,0.292477995,0.159283131,2.595790386,-0.162437677,-0.011909396,2.475255728,0.312040031,-0.008502409,2.449296474,-0.209064662,-0.084685817,2.41787982,0.327655584,-0.07671842,2.350717068,0.077978842,0.163315192,2.558019638,0.071248874,0.099117562,2.513756752,-0.007650471,0.023265574,2.51390624,0.147154167,0.018793248,2.495953798,-0.043225281,-0.452644944,2.450963736,0.18550311,-0.455824107,2.420650482,-0.03436048,-0.874225855,2.514050961,0.212568834,-0.866357207,2.493339539,-0.076166391,-0.975513697,2.485321045,0.234011412,-0.956554055,2.438443899
2,313483974,0.094255179,0.711190999,2.473786116,0.077427119,0.51329577,2.547386885,-0.093595065,0.43123281,2.600643158,0.252269655,0.400832087,2.552109003,-0.13195017,0.177527353,2.621694088,0.291949183,0.160159752,2.596735716,-0.162946403,-0.012431055,2.475212574,0.306191683,-0.010529265,2.453166962,-0.211698785,-0.084512644,2.418813229,0.328225344,-0.076337233,2.351645947,0.077816129,0.163258001,2.558493614,0.071188256,0.099111557,2.513738394,-0.007653279,0.023213571,2.513587475,0.147080556,0.018770574,2.496055841,-0.043370418,-0.45411104,2.450825691,0.185304791,-0.455600768,2.4206779,-0.034333859,-0.874248445,2.514059067,0.212583378,-0.866654873,2.49337554,-0.064192273,-0.976153493,2.484160185,0.234001949,-0.957259417,2.439055681
3,313483977,0.095096424,0.711212158,2.474309683,0.077017434,0.513204217,2.547775507,-0.093644969,0.431089252,2.600367069,0.251793623,0.400297046,2.55250597,-0.131963432,0.178637028,2.622968435,0.291287184,0.160559833,2.597569466,-0.163202062,-0.013185942,2.475992441,0.306663245,-0.008939818,2.452486753,-0.217137113,-0.083708838,2.422497034,0.329557687,-0.075134099,2.353451729,0.077626511,0.162708044,2.558866024,0.071056902,0.098511159,2.513442755,-0.007592676,0.022740761,2.512770414,0.146978229,0.018267894,2.495958805,-0.043426283,-0.453652918,2.450466156,0.185186252,-0.455426037,2.420753956,-0.033916932,-0.875115633,2.513902903,0.212374121,-0.866485238,2.493025303,-0.068429567,-0.975553393,2.479214668,0.234467387,-0.956961155,2.438729286
4,313483980,0.095437422,0.711713672,2.474415779,0.076952189,0.513282299,2.54778409,-0.093733251,0.431301534,2.600251436,0.251154095,0.400162756,2.552877665,-0.132240146,0.179075658,2.623665094,0.290863752,0.161454067,2.598155499,-0.165180132,-0.014284713,2.474569798,0.311805248,-0.003159434,2.447678804,-0.222865671,-0.082039885,2.421861172,0.33282131,-0.072134383,2.355687618,0.077615529,0.162697285,2.559234619,0.071063519,0.098576672,2.513288021,-0.007456909,0.023162885,2.511737108,0.146996215,0.018344676,2.49600029,-0.04343009,-0.453362167,2.450145483,0.185217977,-0.455362707,2.420745134,-0.033965494,-0.874954522,2.5137465,0.212135196,-0.866951823,2.492634773,-0.069850937,-0.975726664,2.479212999,0.23518002,-0.956759691,2.438092947
5,313483984,0.095408455,0.711687684,2.474523783,0.076199472,0.513207078,2.548119545,-0.093853883,0.431388289,2.600201368,0.251033574,0.400109351,2.553552866,-0.132481694,0.178694367,2.62374258,0.290532053,0.163864076,2.600129366,-0.175308347,-0.007013452,2.475830078,0.313669622,0.000631064,2.448304415,-0.224779069,-0.06864211,2.430132151,0.339562774,-0.067119256,2.35457015,0.077549912,0.162593633,2.559628487,0.071104713,0.098585255,2.513090849,-0.006993396,0.023332629,2.510413647,0.147032112,0.018331882,2.496028185,-0.043269087,-0.455515504,2.448944807,0.185283989,-0.455729216,2.420522451,-0.034409549,-0.874314547,2.513573885,0.212180734,-0.867997169,2.492891073,-0.070464157,-0.975468516,2.478427887,0.234691188,-0.957281411,2.439180136
6,313483987,0.095365159,0.711738706,2.474633455,0.075811744,0.513422191,2.548273563,-0.093850322,0.431369334,2.600092411,0.250890493,0.400311172,2.554246902,-0.132580668,0.179886207,2.626023769,0.289956123,0.163219482,2.601091623,-0.182141006,-0.00684063,2.475018501,0.31774652,0.00236806,2.443902969,-0.231115907,-0.066631258,2.432169199,0.347217351,-0.054583754,2.359603882,0.077509515,0.162442371,2.559968472,0.071188144,0.098452672,2.512825966,-0.006487171,0.023257207,2.509214163,0.147072226,0.01828032,2.496073484,-0.042604845,-0.454441726,2.448060513,0.185435414,-0.455639869,2.420566797,-0.034252372,-0.875458717,2.513416052,0.212250695,-0.866688192,2.492866755,-0.070185721,-0.972889543,2.472398043,0.235068813,-0.957322836,2.438610554
7,313483991,0.095562942,0.71152544,2.47488451,0.075654745,0.513392925,2.548434496,-0.093882143,0.431880176,2.599768877,0.250308096,0.400032997,2.554560661,-0.132457346,0.180141285,2.626630545,0.29006356,0.164145201,2.603568554,-0.188534662,-0.001319522,2.477535963,0.322521657,0.004089392,2.441127539,-0.248351932,-0.05454893,2.427355766,0.363131702,-0.046469755,2.348523855,0.07752151,0.162162602,2.560220957,0.071327507,0.098211497,2.512420177,-0.00585525,0.023189843,2.508331537,0.147071704,0.018157287,2.495963335,-0.042519223,-0.454008549,2.447397709,0.186077029,-0.455864638,2.420249224,-0.034319207,-0.875361621,2.513275623,0.212076455,-0.867141962,2.492764473,-0.07038489,-0.972935498,2.472479343,0.235075682,-0.957529604,2.438915253
8,313483994,0.095587239,0.711365998,2.474858761,0.07524512,0.513297915,2.54851532,-0.093223788,0.431563973,2.59875989,0.250181735,0.400232762,2.555311441,-0.133216977,0.180310473,2.627757311,0.289985329,0.165525675,2.606230021,-0.195281208,0.005696143,2.480751991,0.338560522,0.009512437,2.421990156,-0.261070728,-0.046696786,2.422655821,0.371745408,-0.026527194,2.355462551,0.077251442,0.161657125,2.560148001,0.071318671,0.097742081,2.511684418,-0.005639203,0.022923263,2.507606268,0.147031188,0.017906448,2.495377779,-0.042239316,-0.452892482,2.446336031,0.186120838,-0.455580294,2.420161486,-0.034110572,-0.87584424,2.513563395,0.211561069,-0.867231786,2.492124319,-0.071768843,-0.973237634,2.473630667,0.234228104,-0.958125234,2.440660238
9,313483997,0.095423654,0.710870624,2.475431681,0.075234734,0.513233781,2.54850769,-0.093273379,0.431997716,2.598406315,0.250118941,0.400307864,2.555507183,-0.134486854,0.175283849,2.629606247,0.290627718,0.166796938,2.608230829,-0.222420394,0.00518178,2.465806007,0.360379398,0.010037713,2.400859833,-0.26941821,-0.03928078,2.422362804,0.390879095,-0.026367355,2.339074135,0.077202447,0.16133365,2.559931517,0.071328141,0.097549282,2.51090765,-0.005642705,0.022811042,2.506659985,0.147042155,0.01769276,2.494690895,-0.041704278,-0.451865166,2.445483446,0.186321646,-0.455204755,2.419942617,-0.034322776,-0.875976264,2.512844801,0.211129054,-0.867285252,2.491316795,-0.07199274,-0.973142982,2.471271753,0.233604968,-0.957940936,2.44038558
10,313484001,0.09658502,0.710819781,2.476136446,0.075057313,0.513118386,2.548614502,-0.094195567,0.432481766,2.599117041,0.249070734,0.399856478,2.556124687,-0.134911135,0.175132915,2.631684065,0.291916341,0.168790162,2.609984159,-0.227561712,0.008988596,2.466689587,0.369272709,0.014020519,2.391919613,-0.285360098,-0.019009724,2.416273832,0.413829863,-0.006354867,2.332158089,0.077225491,0.161004812,2.559792519,0.071395099,0.097328387,2.510213614,-0.005328355,0.022353059,2.505558729,0.147053286,0.01765972,2.494074583,-0.041474294,-0.451961935,2.445146799,0.186669394,-0.455075592,2.419794321,-0.034514729,-0.875929832,2.512471914,0.21127516,-0.866741598,2.49156642,-0.074742235,-0.975737572,2.475992203,0.234070212,-0.956956148,2.439262867
11,313484004,0.09672986,0.710874557,2.476177454,0.075036615,0.513137341,2.548548222,-0.094426289,0.432127565,2.599060059,0.248814404,0.399791688,2.556582928,-0.135213494,0.17749989,2.635590076,0.293088615,0.171356648,2.612071037,-0.23627241,0.019690346,2.468077421,0.379475087,0.021443866,2.392083883,-0.294176936,-0.010612299,2.414640188,0.429103196,0.012387075,2.334128857,0.077492014,0.160780489,2.559344292,0.071812838,0.097206846,2.509300232,-0.004577856,0.022200037,2.504015446,0.147348583,0.017645709,2.493605137,-0.041104518,-0.451926798,2.444679499,0.187018216,-0.455447584,2.419696808,-0.034167074,-0.876861632,2.51225853,0.210814938,-0.867164552,2.491209507,-0.072186738,-0.972854733,2.470766068,0.233241722,-0.958255947,2.441210747
12,313484008,0.095561214,0.711264253,2.475583792,0.074995272,0.513218045,2.548560619,-0.09421505,0.431983501,2.598637581,0.248937309,0.399891645,2.557124853,-0.138040647,0.180533081,2.639285088,0.295964748,0.173164397,2.612527132,-0.24726221,0.030921189,2.468838215,0.394128382,0.032262597,2.39718318,-0.314382702,0.005880635,2.407188416,0.440017849,0.023276735,2.336507082,0.077739261,0.160541221,2.559013367,0.072328962,0.09700644,2.508451939,-0.003852779,0.022092625,2.501313925,0.147977978,0.017541958,2.493492365,-0.040701531,-0.452947438,2.44445467,0.187171921,-0.455867469,2.419501066,-0.034014933,-0.876874447,2.512659788,0.211024612,-0.867374897,2.491249561,-0.075375192,-0.975313067,2.480578899,0.233934477,-0.958002329,2.440687895
13,313484011,0.09553352,0.71070534,2.476462126,0.07476531,0.513146937,2.548597813,-0.094524853,0.431875825,2.598615646,0.248533383,0.399758607,2.557553053,-0.140501693,0.180465698,2.639498472,0.301535815,0.181066155,2.614890099,-0.259859383,0.039009824,2.464985609,0.401017964,0.050339438,2.418788671,-0.325140685,0.013551029,2.406021595,0.449034721,0.036377795,2.341765881,0.077718526,0.159846067,2.558540344,0.072444916,0.096302785,2.507511139,-0.003859,0.021228835,2.499978065,0.148312569,0.017072968,2.492898464,-0.040124018,-0.45246771,2.444013596,0.187833905,-0.456597447,2.419206619,-0.034002364,-0.876882732,2.512694836,0.211221069,-0.867485285,2.491251707,-0.075628713,-0.975562155,2.480433464,0.23397629,-0.957945645,2.440569401
