id,time,Head_x,Head_y,Head_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristLeft_x,WristLeft_y,WristLeft_z,WristRight_x,WristRight_y,WristRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,Spine_x,Spine_y,Spine_z,HipCenter_x,HipCenter_y,HipCenter_z,HipLeft_x,HipLeft_y,HipLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootLeft_x,FootLeft_y,FootLeft_z,FootRight_x,FootRight_y,FootRight_z
11,313501891,0.118894666,0.70666784,2.43808794,0.082639411,0.514766037,2.487236023,-0.091629654,0.45219934,2.542549133,0.253167689,0.394849777,2.518937111,-0.284265935,0.325952947,2.526675224,0.324221224,0.144711912,2.511115551,-0.285943091,0.351272821,2.265772581,0.345658898,0.056213055,2.306161642,-0.259756476,0.37429893,2.209011316,0.355217159,0.012787323,2.203565598,0.063722111,0.167980358,2.493519545,0.058841519,0.099434376,2.483098984,-0.022370122,0.027490711,2.478499413,0.130800307,0.014916029,2.481280804,-0.093303919,-0.459713221,2.445976734,0.149716586,-0.449955076,2.427995682,-0.098504096,-0.878272057,2.487845898,0.127328336,-0.861902833,2.459528685,-0.12355265,-0.963997781,2.454949379,0.140525639,-0.955692649,2.418761253
12,313501895,0.118399531,0.710097432,2.444078207,0.082260914,0.517323196,2.492085934,-0.093247734,0.454120994,2.545429707,0.251942605,0.395959139,2.523945332,-0.289563835,0.334635735,2.522314072,0.318127424,0.144372851,2.519814253,-0.299143732,0.375499815,2.315808535,0.342401713,0.056689136,2.308529615,-0.253554612,0.417366892,2.210387468,0.352652609,0.013259541,2.206274033,0.06094468,0.169804424,2.497574568,0.05568368,0.101213142,2.486252785,-0.026336122,0.029705018,2.481393099,0.127269298,0.015959822,2.48426795,-0.096436515,-0.457894444,2.449251413,0.145988986,-0.448605716,2.42607379,-0.098828062,-0.877697945,2.489718199,0.126891777,-0.863349438,2.459757328,-0.123895518,-0.964787364,2.457791805,0.141051456,-0.955973446,2.418864727
13,313501898,0.11968188,0.713135242,2.45070672,0.08084964,0.517782092,2.496872187,-0.094784535,0.457486033,2.549592733,0.250388801,0.394799143,2.527200699,-0.295379788,0.35667488,2.515114546,0.314884812,0.144805491,2.526460409,-0.288781673,0.416038811,2.300016642,0.339974046,0.057756223,2.310304642,-0.252196789,0.46638307,2.212140083,0.349180281,0.012792731,2.209454536,0.057056028,0.171381474,2.50141263,0.051124472,0.103179261,2.488973856,-0.030969702,0.032349523,2.483821154,0.121189728,0.017181979,2.486420155,-0.098069817,-0.457252353,2.450332403,0.141259149,-0.447490394,2.42530489,-0.099207491,-0.877598524,2.491190195,0.12662904,-0.864233077,2.459343195,-0.123873569,-0.964622259,2.456150293,0.141086981,-0.955587268,2.417615175
14,313501902,0.119419634,0.714457631,2.455430984,0.080457911,0.519139409,2.502566338,-0.097289935,0.461106062,2.553893566,0.249565899,0.393024743,2.531364918,-0.31428048,0.379072487,2.503504992,0.276371062,0.2072393,2.549906969,-0.29782629,0.433680356,2.305995941,0.319078922,0.080176525,2.33240819,-0.248311967,0.49298358,2.219872952,0.341439217,0.015659867,2.225583553,0.05307528,0.172984317,2.50555563,0.04626517,0.105077356,2.491710186,-0.03742386,0.034820639,2.486910105,0.115693688,0.017693089,2.487821817,-0.099782541,-0.455271721,2.450807333,0.13859722,-0.44690159,2.425363064,-0.099474192,-0.877509832,2.492208958,0.125995338,-0.864962101,2.45922637,-0.12388248,-0.963969111,2.455337763,0.141730875,-0.955725431,2.417854071
15,313501905,0.11848978,0.718578577,2.463030815,0.076902851,0.521728992,2.50982666,-0.09798228,0.462588489,2.555456638,0.248043612,0.392100066,2.535232306,-0.312358409,0.39698118,2.503888845,0.298808217,0.156551123,2.54852128,-0.269279271,0.507182896,2.258874655,0.328783214,0.03604915,2.387529135,-0.245748132,0.543803513,2.218830347,0.33914417,0.016798601,2.229775906,0.049586169,0.174379706,2.509504557,0.043055806,0.106552295,2.493430614,-0.039793868,0.036279723,2.4876647,0.112037279,0.018872732,2.489042521,-0.100953765,-0.453921527,2.451469898,0.136616439,-0.446404338,2.425429344,-0.10045214,-0.875718653,2.492605925,0.125423536,-0.8658849,2.459363461,-0.124779895,-0.963979065,2.454144478,0.141656175,-0.955256283,2.417739153
16,313501908,0.119379833,0.720454574,2.469480038,0.077353619,0.522328436,2.512925625,-0.097162835,0.462878197,2.55628252,0.245309711,0.388601959,2.539228439,-0.308526039,0.412071735,2.502318859,0.297988623,0.156352401,2.551725388,-0.269214958,0.520820379,2.26163435,0.320694357,0.065217741,2.336914778,-0.239239544,0.571227908,2.218036175,0.338327318,0.017232599,2.230029821,0.047330707,0.173879117,2.512352467,0.040177874,0.105975345,2.494471073,-0.042326365,0.036725014,2.488048553,0.107255861,0.01845389,2.48999548,-0.101858504,-0.453050405,2.451844931,0.13583979,-0.446423799,2.425670385,-0.100248247,-0.877447665,2.494027615,0.125409842,-0.865880191,2.459239244,-0.124979936,-0.963394701,2.453144312,0.141597018,-0.955197513,2.417745352
17,313501912,0.118981279,0.720351756,2.471501589,0.077175193,0.522616446,2.518470049,-0.097378321,0.463067323,2.556718588,0.243641376,0.387235016,2.543408632,-0.325378656,0.426288068,2.494335175,0.29655233,0.155561805,2.553427935,-0.270237863,0.549291849,2.269865751,0.319991767,0.065103248,2.33744669,-0.236441344,0.603876293,2.227604389,0.335297167,0.018050771,2.232281923,0.04440029,0.173291534,2.515923023,0.03694912,0.105582885,2.495656729,-0.046258353,0.036907487,2.488983631,0.103599824,0.017942857,2.49009037,-0.102836594,-0.451707959,2.451960087,0.133609012,-0.445465177,2.425587893,-0.100351252,-0.877594352,2.494771481,0.125271991,-0.86580658,2.459197998,-0.12254972,-0.96414721,2.459805012,0.141605437,-0.955224991,2.417757034
18,313501915,0.118764423,0.724612594,2.47897768,0.076684438,0.52354306,2.520236969,-0.09843865,0.464360178,2.558035851,0.242298573,0.386682332,2.546959877,-0.330924511,0.438528627,2.488978624,0.292112052,0.155322149,2.562618017,-0.270337313,0.567455411,2.274928808,0.318810523,0.065328136,2.340368986,-0.230525583,0.630923867,2.233911753,0.333819151,0.018936045,2.235141039,0.041917972,0.173818886,2.518846989,0.034249693,0.106220156,2.496582985,-0.04937005,0.038037512,2.489437103,0.100615613,0.018150602,2.490791798,-0.103804484,-0.451256156,2.45220542,0.131613284,-0.445748776,2.425764799,-0.100576766,-0.876426876,2.496032476,0.124838293,-0.867179632,2.459213495,-0.12741448,-0.961597383,2.452569246,0.141765133,-0.955589533,2.417680025
19,313501919,0.118152529,0.725158036,2.481561899,0.075195998,0.524790525,2.524126053,-0.099857219,0.465723097,2.55952239,0.241240546,0.386160016,2.548084974,-0.330508202,0.470214665,2.47153616,0.290857077,0.155390799,2.56375289,-0.268696904,0.593010247,2.277531147,0.3179636,0.065482982,2.341598511,-0.229727626,0.647302091,2.238467216,0.332666636,0.019461792,2.236856937,0.040161561,0.173823461,2.521943331,0.032579008,0.106417753,2.497391939,-0.050826099,0.038368337,2.489861488,0.098970726,0.018121922,2.491125822,-0.10460858,-0.450543851,2.452145815,0.130540907,-0.445289016,2.425500631,-0.100532398,-0.876928389,2.496320486,0.124781758,-0.867127001,2.459059715,-0.128289074,-0.96046865,2.444212437,0.141909376,-0.955452502,2.417564392
20,313501922,0.118771963,0.723827958,2.484074116,0.073985212,0.524930298,2.526145458,-0.101553597,0.467246532,2.561043739,0.235760242,0.389299303,2.548752308,-0.329561174,0.475246787,2.472402811,0.28886956,0.153669775,2.564964533,-0.268942982,0.606441557,2.281080008,0.316840351,0.06545727,2.343270063,-0.218892157,0.67997092,2.239094257,0.331315458,0.020568885,2.23941803,0.039015345,0.17330645,2.524672747,0.031438496,0.10609176,2.498058796,-0.051332381,0.038316146,2.490280628,0.097557828,0.01823668,2.491457462,-0.105026722,-0.449685931,2.451930046,0.12989603,-0.445117116,2.425316811,-0.100730255,-0.877532363,2.496132851,0.124639399,-0.867155194,2.459009171,-0.130739003,-0.965954185,2.456237555,0.141948819,-0.955406666,2.417561054
