id,time,Head_x,Head_y,Head_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristLeft_x,WristLeft_y,WristLeft_z,WristRight_x,WristRight_y,WristRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,Spine_x,Spine_y,Spine_z,HipCenter_x,HipCenter_y,HipCenter_z,HipLeft_x,HipLeft_y,HipLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootLeft_x,FootLeft_y,FootLeft_z,FootRight_x,FootRight_y,FootRight_z
1,2716591551,0.115778372,0.63423562,2.534534454,0.083640881,0.430883527,2.560235262,-0.109072752,0.355788589,2.577501535,0.281456172,0.328379035,2.529567003,-0.378553391,0.36647886,2.534468412,0.47802633,0.380767554,2.362439156,-0.420758665,0.573024929,2.369931459,0.435069591,0.598775625,2.27390027,100,100,2.336040497,0.424604177,0.700963736,2.2704916,0.080674462,0.095391288,2.54318881,0.074297026,0.040384047,2.488684416,-0.012039984,-0.041550308,2.471836329,0.156590775,-0.049810164,2.468958378,-0.039166585,-0.528200626,2.420870781,0.203171238,-0.540772319,2.414178133,-0.028052043,-0.893021464,2.401461124,0.239285618,-0.910303831,2.392497301,-0.038794953,-0.928640902,2.302453995,0.228542715,-0.945923269,2.293490171
2,2716591554,0.116253287,0.634221673,2.535116911,0.084262736,0.431064069,2.562138319,-0.10719803,0.355797708,2.579999924,0.283349663,0.328987062,2.532524347,-0.377677768,0.369347394,2.532436848,0.480261028,0.379693657,2.363006115,-0.420344085,0.571796536,2.372573614,0.43650049,0.598369956,2.275629044,100,100,2.337020397,0.425752789,0.70045501,2.272247314,0.081796706,0.095054023,2.545503139,0.075519048,0.039903697,2.490777493,-0.010856341,-0.041941382,2.473788738,0.15809834,-0.050355323,2.471113682,-0.039043672,-0.528505623,2.421301603,0.203207567,-0.5404796,2.414254665,-0.02797446,-0.893219769,2.40157342,0.239430159,-0.909362733,2.392066479,-0.03864871,-0.928876221,2.302521706,0.228755906,-0.945019186,2.293014765
3,2716591558,0.116488628,0.634789646,2.537761211,0.084760584,0.431787908,2.56306982,-0.108240962,0.35540995,2.582922697,0.284610301,0.328066766,2.535348654,-0.377684772,0.369482756,2.532579184,0.48452276,0.368051529,2.366793871,-0.420276374,0.571413517,2.372790337,0.438759089,0.597430706,2.276007175,100,100,2.337599516,0.431327075,0.690009475,2.271944284,0.082574882,0.095382161,2.54761219,0.076352753,0.039958082,2.492899895,-0.010415176,-0.042382583,2.475617886,0.159595147,-0.050821409,2.474025726,-0.038622256,-0.528645575,2.421636343,0.203133196,-0.540104866,2.414135695,-0.027866935,-0.893193901,2.401592016,0.239480421,-0.909279823,2.391955614,-0.038498878,-0.928928196,2.302552462,0.228848472,-0.945014119,2.292916059
4,2716591561,0.1164435,0.63480413,2.538024426,0.085355721,0.431933492,2.566214561,-0.106386825,0.354729176,2.583888292,0.285132706,0.326475173,2.538550377,-0.387416661,0.357402116,2.542562962,0.489611775,0.339040458,2.379355192,-0.419289887,0.569005907,2.375187397,0.447788596,0.578651667,2.275511026,100,100,2.338609695,0.443602055,0.662279189,2.270224571,0.08329691,0.094118379,2.550321341,0.077406317,0.038474247,2.495321989,-0.009346848,-0.043155421,2.477331638,0.160669655,-0.052234963,2.476829767,-0.038195878,-0.528129637,2.422208309,0.203298211,-0.54018414,2.413948774,-0.027619932,-0.89355284,2.401861429,0.23967579,-0.909843564,2.391755581,-0.037700254,-0.929274321,2.302745104,0.229595467,-0.945565045,2.292639256
5,2716591564,0.117024682,0.634295762,2.537800312,0.085468188,0.431785703,2.566856384,-0.10437829,0.353609443,2.584631443,0.284430057,0.325813979,2.540952682,-0.387575775,0.356633663,2.543074608,0.490808904,0.333489031,2.381342173,-0.418537915,0.567502141,2.376406193,0.45193547,0.571710706,2.272904873,100,100,2.338977575,0.445868671,0.656008959,2.268377304,0.083710879,0.092562743,2.552174568,0.07805036,0.036257535,2.497203827,-0.00815337,-0.044682402,2.47935605,0.160919249,-0.053844959,2.478941202,-0.038325403,-0.52767998,2.422579765,0.203520566,-0.534601808,2.411972046,-0.027612502,-0.893702745,2.401988268,0.239696562,-0.909754872,2.391195774,-0.037409429,-0.929528832,2.302853107,0.22989963,-0.945580959,2.292060614
6,2716591568,0.117050201,0.634102643,2.538058758,0.08565636,0.43151024,2.567240953,-0.103772379,0.353502274,2.585078955,0.284513414,0.324850738,2.543174267,-0.385014176,0.35447517,2.544943333,0.498320043,0.310897589,2.396588802,-0.417717338,0.566164732,2.377586126,0.461864203,0.562704802,2.269734383,100,100,2.339430571,0.45851469,0.630984843,2.264544725,0.083603702,0.092043251,2.553377867,0.078097254,0.035643071,2.498348236,-0.008095233,-0.04512345,2.480352163,0.160848677,-0.054591198,2.48086381,-0.038678724,-0.527254045,2.423262358,0.203324854,-0.534475923,2.411230564,-0.027610533,-0.893601894,2.402049065,0.239531055,-0.909814298,2.39071393,-0.03696147,-0.929483593,2.302862167,0.230180115,-0.945695996,2.291527033
7,2716591571,0.117152758,0.631318688,2.538681507,0.085655116,0.430524945,2.567754507,-0.103569388,0.353262872,2.585695505,0.284267485,0.32349354,2.546291828,-0.383607775,0.353353143,2.549321413,0.500518084,0.29253006,2.400461197,-0.416734487,0.562171042,2.379599094,0.475643158,0.547114909,2.263725758,100,100,2.339651346,0.472252429,0.611878157,2.260557175,0.083310351,0.091275893,2.554668665,0.078099042,0.034893535,2.499579668,-0.008076336,-0.045630191,2.481321573,0.160861999,-0.055708937,2.482914448,-0.038758449,-0.52721417,2.423679113,0.203375041,-0.534385204,2.410060883,-0.02775484,-0.8936221,2.402056694,0.240252182,-0.909269929,2.388936043,-0.036464907,-0.92955184,2.302801847,0.23154211,-0.945199668,2.289681196
8,2716591574,0.117378518,0.631670713,2.5394485,0.085985705,0.430133045,2.568219185,-0.103382282,0.353158325,2.586206913,0.284067571,0.321042776,2.549981117,-0.377663374,0.360636115,2.546326399,0.496203065,0.27724269,2.416293383,-0.416244626,0.561921,2.379616499,0.489969403,0.525929153,2.261719942,100,100,2.339498758,0.489977837,0.588993907,2.259087801,0.083220564,0.090266824,2.556112289,0.07838814,0.033625688,2.501016855,-0.007898593,-0.046495043,2.482213736,0.161221221,-0.057589799,2.485605717,-0.039140221,-0.52682513,2.424346924,0.203659177,-0.534268379,2.408138514,-0.028269334,-0.893232703,2.40191412,0.240792722,-0.908697963,2.387741804,-0.036117259,-0.929239571,2.302590132,0.232944801,-0.944704831,2.288417816
9,2716591578,0.121221736,0.631836653,2.541560173,0.086648472,0.429761112,2.568484068,-0.102407202,0.353090793,2.586593151,0.284061432,0.317026198,2.555047512,-0.378662169,0.359232605,2.549050093,0.497543395,0.266391069,2.420761347,-0.415327698,0.560531557,2.380126953,0.512457192,0.482937187,2.268775463,100,100,2.339008331,0.513709247,0.562121391,2.254885197,0.082884595,0.089077607,2.557384253,0.078555487,0.032046672,2.502337456,-0.007939052,-0.04724035,2.483058691,0.161299795,-0.05982735,2.488063335,-0.039625257,-0.5266819,2.424656868,0.204673007,-0.535906434,2.404448986,-0.028310824,-0.893202901,2.401895523,0.243107334,-0.90972352,2.386086941,-0.034861594,-0.929297984,2.302485943,0.23655656,-0.945818603,2.286677361
10,2716591581,0.122754298,0.631030262,2.541728497,0.086783767,0.428912342,2.568619728,-0.10113468,0.352412224,2.586640835,0.282585472,0.314846933,2.560359001,-0.378405482,0.357285321,2.55192852,0.496915996,0.240618482,2.437408209,-0.414081424,0.559861422,2.379505634,0.518409371,0.423973829,2.287427425,100,100,2.338355303,0.524049222,0.538482428,2.254127026,0.082162254,0.087455377,2.558530331,0.07841076,0.0301481,2.503501892,-0.007897048,-0.048275813,2.483858824,0.160857394,-0.061439589,2.489974499,-0.039934821,-0.525830925,2.425007582,0.207763538,-0.536944985,2.398654222,-0.028435599,-0.893111229,2.401831627,0.246023014,-0.909646511,2.383995295,-0.033683635,-0.929311335,2.302309752,0.240774974,-0.945846617,2.284473419
